"frameCount";"StaticqueueDensity";"currentNoOfBlobs"
"193";"11";"0"
"194";"11";"0"
"195";"11";"0"
"196";"11";"0"
"197";"11";"0"
"198";"11";"0"
"199";"11";"0"
"200";"11";"0"
"201";"11";"0"
"202";"11";"0"
"203";"11";"0"
"204";"11";"0"
"205";"11";"0"
"206";"11";"0"
"207";"11";"0"
"208";"11";"0"
"209";"11";"0"
"210";"11";"0"
"211";"11";"0"
"212";"11";"0"
"213";"11";"0"
"214";"11";"0"
"215";"11";"0"
"216";"11";"0"
"217";"11";"0"
"218";"11";"0"
"219";"11";"0"
"220";"11";"0"
"221";"11";"0"
"222";"11";"0"
"223";"11";"0"
"224";"11";"0"
"225";"11";"0"
"226";"11";"0"
"227";"11";"0"
"228";"11";"0"
"229";"11";"0"
"230";"11";"0"
"231";"11";"0"
"232";"11";"0"
"233";"11";"0"
"234";"11";"0"
"235";"11";"0"
"236";"11";"0"
"237";"11";"0"
"238";"11";"0"
"239";"11";"0"
"240";"11";"0"
"241";"10";"1"
"242";"10";"1"
"243";"10";"0"
"244";"9";"1"
"245";"9";"1"
"246";"10";"0"
"247";"10";"0"
"248";"10";"1"
"249";"10";"0"
"250";"9";"1"
"251";"9";"1"
"252";"10";"0"
"253";"9";"1"
"254";"10";"0"
"255";"10";"0"
"256";"10";"0"
"257";"10";"0"
"258";"10";"0"
"259";"10";"0"
"260";"10";"0"
"261";"10";"0"
"262";"10";"0"
"263";"10";"0"
"264";"10";"0"
"265";"10";"0"
"266";"10";"0"
"267";"10";"0"
"268";"10";"0"
"269";"10";"0"
"270";"10";"0"
"271";"10";"0"
"272";"10";"0"
"273";"10";"0"
"274";"10";"0"
"275";"10";"0"
"276";"10";"0"
"277";"10";"1"
"278";"10";"0"
"279";"10";"0"
"280";"10";"0"
"281";"10";"1"
"282";"10";"1"
"283";"9";"2"
"284";"10";"1"
"285";"10";"1"
"286";"10";"1"
"287";"10";"1"
"288";"10";"1"
"289";"10";"1"
"290";"10";"3"
"291";"10";"1"
"292";"10";"1"
"293";"10";"1"
"294";"10";"1"
"295";"10";"1"
"296";"10";"1"
"297";"10";"1"
"298";"10";"1"
"299";"10";"0"
"300";"10";"0"
"301";"9";"1"
"302";"10";"0"
"303";"10";"0"
"304";"10";"0"
"305";"10";"0"
"306";"10";"0"
"307";"10";"0"
"308";"10";"0"
"309";"10";"0"
"310";"10";"0"
"311";"9";"1"
"312";"10";"0"
"313";"10";"0"
"314";"10";"0"
"315";"10";"0"
"316";"10";"0"
"317";"10";"0"
"318";"10";"0"
"319";"10";"0"
"320";"10";"0"
"321";"10";"0"
"322";"10";"0"
"323";"10";"0"
"324";"10";"0"
"325";"9";"1"
"326";"10";"0"
"327";"10";"0"
"328";"10";"0"
"329";"10";"0"
"330";"10";"0"
"331";"10";"0"
"332";"10";"0"
"333";"10";"0"
"334";"10";"0"
"335";"10";"0"
"336";"10";"0"
"337";"10";"0"
"338";"10";"0"
"339";"10";"0"
"340";"10";"0"
"341";"10";"0"
"342";"10";"0"
"343";"10";"0"
"344";"10";"0"
"345";"10";"0"
"346";"10";"0"
"347";"10";"0"
"348";"10";"1"
"349";"10";"1"
"350";"10";"1"
"351";"10";"1"
"352";"10";"1"
"353";"10";"1"
"354";"10";"1"
"355";"10";"1"
"356";"10";"1"
"357";"10";"1"
"358";"10";"1"
"359";"10";"1"
"360";"10";"1"
"361";"10";"1"
"362";"10";"0"
"363";"10";"1"
"364";"9";"1"
"365";"9";"1"
"366";"9";"1"
"367";"9";"1"
"368";"9";"1"
"369";"9";"1"
"370";"9";"1"
"371";"9";"1"
"372";"10";"0"
"373";"8";"2"
"374";"9";"1"
"375";"9";"1"
"376";"9";"1"
"377";"9";"1"
"378";"10";"0"
"379";"9";"1"
"380";"9";"1"
"381";"10";"0"
"382";"9";"1"
"383";"9";"1"
"384";"10";"0"
"385";"9";"1"
"386";"9";"1"
"387";"9";"1"
"388";"8";"2"
"389";"8";"2"
"390";"10";"0"
"391";"9";"2"
"392";"9";"2"
"393";"10";"1"
"394";"10";"1"
"395";"10";"1"
"396";"10";"1"
"397";"9";"1"
"398";"9";"1"
"399";"9";"1"
"400";"9";"1"
"401";"9";"1"
"402";"9";"1"
"403";"9";"1"
"404";"9";"1"
"405";"9";"1"
"406";"9";"1"
"407";"9";"1"
"408";"9";"1"
"409";"9";"1"
"410";"9";"1"
"411";"10";"0"
"412";"9";"1"
"413";"9";"1"
"414";"10";"0"
"415";"9";"1"
"416";"9";"1"
"417";"9";"1"
"418";"8";"2"
"419";"8";"2"
"420";"10";"0"
"421";"9";"2"
"422";"8";"2"
"423";"10";"0"
"424";"8";"3"
"425";"8";"2"
"426";"9";"1"
"427";"7";"3"
"428";"7";"3"
"429";"9";"1"
"430";"7";"3"
"431";"7";"3"
"432";"8";"2"
"433";"6";"3"
"434";"6";"3"
"435";"7";"2"
"436";"6";"3"
"437";"8";"1"
"438";"8";"1"
"439";"7";"2"
"440";"8";"1"
"441";"8";"1"
"442";"6";"2"
"443";"7";"1"
"444";"7";"1"
"445";"7";"1"
"446";"7";"1"
"447";"8";"0"
"448";"7";"1"
"449";"7";"1"
"450";"8";"0"
"451";"7";"1"
"452";"7";"1"
"453";"8";"0"
"454";"7";"1"
"455";"7";"1"
"456";"8";"0"
"457";"8";"0"
"458";"8";"0"
"459";"8";"0"
"460";"8";"0"
"461";"8";"0"
"462";"8";"0"
"463";"8";"0"
"464";"8";"0"
"465";"8";"0"
"466";"8";"0"
"467";"8";"0"
"468";"8";"0"
"469";"8";"0"
"470";"8";"0"
"471";"8";"0"
"472";"8";"0"
"473";"8";"0"
"474";"8";"0"
"475";"8";"0"
"476";"8";"0"
"477";"8";"0"
"478";"8";"0"
"479";"8";"0"
"480";"8";"0"
"481";"8";"0"
"482";"8";"0"
"483";"8";"0"
"484";"8";"0"
"485";"8";"0"
"486";"8";"0"
"487";"8";"0"
"488";"8";"0"
"489";"8";"0"
"490";"8";"0"
"491";"8";"0"
"492";"8";"0"
"493";"8";"0"
"494";"8";"0"
"495";"8";"0"
"496";"8";"0"
"497";"8";"0"
"498";"8";"0"
"499";"8";"0"
"500";"8";"0"
"501";"8";"0"
"502";"8";"0"
"503";"8";"0"
"504";"8";"0"
"505";"8";"0"
"506";"8";"1"
"507";"8";"0"
"508";"8";"0"
"509";"8";"0"
"510";"8";"0"
"511";"8";"0"
"512";"8";"1"
"513";"8";"0"
"514";"8";"1"
"515";"8";"1"
"516";"8";"0"
"517";"8";"1"
"518";"8";"0"
"519";"8";"0"
"520";"8";"0"
"521";"8";"0"
"522";"8";"0"
"523";"8";"0"
"524";"8";"0"
"525";"8";"0"
"526";"8";"0"
"527";"7";"1"
"528";"8";"0"
"529";"8";"0"
"530";"8";"0"
"531";"8";"0"
"532";"8";"0"
"533";"8";"0"
"534";"8";"0"
"535";"8";"0"
"536";"8";"0"
"537";"8";"0"
"538";"8";"0"
"539";"7";"1"
"540";"8";"0"
"541";"7";"1"
"542";"7";"1"
"543";"8";"0"
"544";"8";"0"
"545";"8";"0"
"546";"8";"0"
"547";"8";"0"
"548";"8";"0"
"549";"8";"0"
"550";"8";"0"
"551";"8";"0"
"552";"8";"0"
"553";"8";"0"
"554";"8";"0"
"555";"8";"0"
"556";"8";"0"
"557";"8";"0"
"558";"8";"0"
"559";"8";"0"
"560";"8";"0"
"561";"8";"0"
"562";"8";"0"
"563";"8";"0"
"564";"8";"0"
"565";"8";"0"
"566";"8";"0"
"567";"8";"0"
"568";"8";"0"
"569";"8";"0"
"570";"8";"0"
"571";"8";"0"
"572";"8";"0"
"573";"8";"0"
"574";"8";"0"
"575";"8";"0"
"576";"8";"0"
"577";"8";"0"
"578";"8";"0"
"579";"8";"0"
"580";"8";"0"
"581";"8";"0"
"582";"8";"0"
"583";"8";"0"
"584";"8";"0"
"585";"8";"0"
"586";"8";"0"
"587";"8";"0"
"588";"8";"0"
"589";"8";"0"
"590";"8";"0"
"591";"8";"0"
"592";"8";"0"
"593";"8";"0"
"594";"8";"0"
"595";"8";"0"
"596";"8";"0"
"597";"8";"0"
"598";"8";"0"
"599";"8";"0"
"600";"8";"0"
"601";"8";"0"
"602";"8";"0"
"603";"8";"0"
"604";"8";"0"
"605";"8";"0"
"606";"8";"0"
"607";"8";"0"
"608";"8";"0"
"609";"8";"0"
"610";"8";"0"
"611";"8";"0"
"612";"8";"0"
"613";"8";"0"
"614";"8";"0"
"615";"8";"0"
"616";"8";"0"
"617";"8";"0"
"618";"8";"0"
"619";"8";"0"
"620";"7";"1"
"621";"8";"0"
"622";"8";"0"
"623";"8";"0"
"624";"8";"0"
"625";"8";"0"
"626";"8";"0"
"627";"8";"0"
"628";"8";"0"
"629";"8";"0"
"630";"8";"0"
"631";"8";"0"
"632";"8";"0"
"633";"8";"0"
"634";"8";"0"
"635";"8";"0"
"636";"8";"0"
"637";"8";"0"
"638";"8";"0"
"639";"8";"0"
"640";"8";"0"
"641";"8";"0"
"642";"8";"0"
"643";"8";"0"
"644";"8";"0"
"645";"8";"0"
"646";"8";"0"
"647";"8";"0"
"648";"8";"0"
"649";"8";"0"
"650";"8";"0"
"651";"8";"0"
"652";"8";"0"
"653";"8";"0"
"654";"8";"0"
"655";"8";"0"
"656";"8";"0"
"657";"8";"0"
"658";"8";"0"
"659";"8";"0"
"660";"8";"0"
"661";"8";"0"
"662";"8";"0"
"663";"8";"0"
"664";"8";"0"
"665";"8";"0"
"666";"8";"0"
"667";"8";"0"
"668";"8";"0"
"669";"8";"0"
"670";"8";"0"
"671";"8";"0"
"672";"8";"0"
"673";"8";"0"
"674";"8";"0"
"675";"8";"0"
"676";"8";"0"
"677";"8";"0"
"678";"8";"0"
"679";"8";"0"
"680";"8";"0"
"681";"8";"0"
"682";"8";"0"
"683";"8";"0"
"684";"8";"0"
"685";"8";"0"
"686";"8";"0"
"687";"8";"0"
"688";"8";"0"
"689";"8";"0"
"690";"8";"0"
"691";"8";"0"
"692";"8";"0"
"693";"8";"0"
"694";"8";"0"
"695";"8";"0"
"696";"8";"0"
"697";"8";"0"
"698";"8";"0"
"699";"8";"0"
"700";"8";"0"
"701";"8";"0"
"702";"8";"0"
"703";"8";"0"
"704";"8";"0"
"705";"8";"0"
"706";"8";"0"
"707";"8";"0"
"708";"8";"0"
"709";"8";"0"
"710";"8";"0"
"711";"8";"0"
"712";"8";"0"
"713";"8";"0"
"714";"8";"0"
"715";"8";"0"
"716";"8";"0"
"717";"8";"0"
"718";"8";"0"
"719";"8";"0"
"720";"8";"0"
"721";"8";"0"
"722";"8";"0"
"723";"8";"0"
"724";"8";"0"
"725";"8";"0"
"726";"8";"0"
"727";"8";"0"
"728";"8";"0"
"729";"8";"0"
"730";"8";"0"
"731";"8";"0"
"732";"8";"0"
"733";"8";"0"
"734";"8";"0"
"735";"8";"0"
"736";"8";"0"
"737";"8";"0"
"738";"8";"0"
"739";"8";"0"
"740";"8";"0"
"741";"8";"0"
"742";"8";"0"
"743";"8";"0"
"744";"8";"0"
"745";"8";"0"
"746";"8";"0"
"747";"8";"0"
"748";"8";"0"
"749";"8";"0"
"750";"8";"0"
"751";"8";"0"
"752";"8";"0"
"753";"8";"0"
"754";"8";"0"
"755";"8";"0"
"756";"8";"0"
"757";"8";"0"
"758";"8";"0"
"759";"8";"0"
"760";"8";"0"
"761";"8";"0"
"762";"8";"0"
"763";"8";"0"
"764";"8";"0"
"765";"8";"0"
"766";"8";"0"
"767";"8";"0"
"768";"8";"0"
"769";"8";"0"
"770";"8";"0"
"771";"8";"0"
"772";"8";"0"
"773";"8";"0"
"774";"8";"0"
"775";"8";"0"
"776";"8";"0"
"777";"8";"0"
"778";"8";"0"
"779";"8";"0"
"780";"8";"0"
"781";"8";"0"
"782";"8";"0"
"783";"8";"0"
"784";"8";"0"
"785";"8";"0"
"786";"8";"0"
"787";"8";"0"
"788";"8";"0"
"789";"8";"0"
"790";"8";"0"
"791";"8";"0"
"792";"8";"0"
"793";"8";"0"
"794";"8";"0"
"795";"8";"0"
"796";"8";"0"
"797";"8";"0"
"798";"8";"0"
"799";"8";"0"
"800";"8";"0"
"801";"8";"0"
"802";"8";"0"
"803";"8";"0"
"804";"8";"0"
"805";"8";"0"
"806";"8";"0"
"807";"8";"0"
"808";"8";"0"
"809";"8";"0"
"810";"8";"0"
"811";"8";"0"
"812";"8";"0"
"813";"8";"0"
"814";"8";"0"
"815";"8";"0"
"816";"8";"0"
"817";"8";"0"
"818";"8";"0"
"819";"8";"0"
"820";"8";"0"
"821";"8";"0"
"822";"8";"0"
"823";"8";"0"
"824";"8";"0"
"825";"8";"0"
"826";"8";"0"
"827";"8";"0"
"828";"8";"0"
"829";"8";"0"
"830";"7";"1"
"831";"8";"0"
"832";"8";"0"
"833";"8";"0"
"834";"8";"0"
"835";"8";"0"
"836";"8";"0"
"837";"8";"0"
"838";"8";"0"
"839";"8";"0"
"840";"8";"0"
"841";"8";"0"
"842";"8";"0"
"843";"8";"0"
"844";"8";"0"
"845";"8";"0"
"846";"8";"0"
"847";"8";"0"
"848";"8";"0"
"849";"8";"0"
"850";"8";"0"
"851";"8";"0"
"852";"8";"0"
"853";"8";"0"
"854";"8";"0"
"855";"8";"0"
"856";"8";"0"
"857";"8";"0"
"858";"8";"0"
"859";"8";"0"
"860";"8";"0"
"861";"8";"0"
"862";"8";"0"
"863";"8";"0"
"864";"8";"0"
"865";"8";"0"
"866";"8";"0"
"867";"8";"0"
"868";"8";"0"
"869";"8";"0"
"870";"8";"0"
"871";"8";"0"
"872";"8";"0"
"873";"8";"0"
"874";"8";"0"
"875";"8";"0"
"876";"8";"0"
"877";"8";"0"
"878";"8";"0"
"879";"8";"0"
"880";"7";"1"
"881";"8";"0"
"882";"8";"0"
"883";"8";"0"
"884";"8";"0"
"885";"8";"0"
"886";"8";"0"
"887";"8";"0"
"888";"8";"0"
"889";"8";"0"
"890";"8";"0"
"891";"8";"0"
"892";"8";"0"
"893";"8";"0"
"894";"8";"0"
"895";"8";"0"
"896";"8";"0"
"897";"8";"0"
"898";"8";"0"
"899";"8";"0"
"900";"8";"0"
"901";"8";"0"
"902";"8";"0"
"903";"8";"0"
"904";"8";"0"
"905";"8";"0"
"906";"8";"0"
"907";"8";"0"
"908";"8";"0"
"909";"8";"0"
"910";"8";"0"
"911";"8";"0"
"912";"8";"0"
"913";"8";"0"
"914";"8";"0"
"915";"8";"0"
"916";"8";"0"
"917";"8";"0"
"918";"8";"0"
"919";"8";"0"
"920";"8";"0"
"921";"8";"0"
"922";"8";"0"
"923";"8";"0"
"924";"8";"0"
"925";"8";"0"
"926";"8";"0"
"927";"8";"0"
"928";"8";"0"
"929";"8";"0"
"930";"8";"0"
"931";"8";"0"
"932";"8";"0"
"933";"8";"0"
"934";"8";"0"
"935";"8";"0"
"936";"8";"0"
"937";"8";"0"
"938";"8";"0"
"939";"8";"0"
"940";"8";"0"
"941";"8";"0"
"942";"8";"0"
"943";"8";"0"
"944";"8";"0"
"945";"8";"0"
"946";"8";"0"
"947";"8";"0"
"948";"8";"0"
"949";"8";"0"
"950";"8";"0"
"951";"8";"0"
"952";"8";"0"
"953";"8";"0"
"954";"8";"0"
"955";"8";"0"
"956";"8";"0"
"957";"8";"0"
"958";"8";"0"
"959";"8";"0"
"960";"8";"0"
"961";"8";"0"
"962";"8";"0"
"963";"8";"0"
"964";"8";"0"
"965";"8";"0"
"966";"8";"0"
"967";"8";"0"
"968";"8";"0"
"969";"8";"0"
"970";"8";"0"
"971";"7";"1"
"972";"8";"0"
"973";"8";"0"
"974";"8";"0"
"975";"8";"0"
"976";"8";"0"
"977";"8";"0"
"978";"8";"0"
"979";"8";"0"
"980";"8";"0"
"981";"8";"0"
"982";"8";"0"
"983";"8";"0"
"984";"8";"0"
"985";"8";"0"
"986";"8";"0"
"987";"8";"0"
"988";"8";"0"
"989";"8";"0"
"990";"8";"0"
"991";"8";"0"
"992";"8";"0"
"993";"8";"0"
"994";"8";"0"
"995";"8";"0"
"996";"8";"0"
"997";"8";"0"
"998";"8";"0"
"999";"8";"0"
"1000";"8";"0"
"1001";"8";"0"
"1002";"8";"0"
"1003";"8";"0"
"1004";"8";"0"
"1005";"8";"0"
"1006";"8";"0"
"1007";"8";"0"
"1008";"8";"0"
"1009";"8";"0"
"1010";"8";"0"
"1011";"5";"3"
"1012";"8";"0"
"1013";"8";"0"
"1014";"8";"0"
"1015";"8";"0"
"1016";"8";"0"
"1017";"8";"0"
"1018";"8";"0"
"1019";"8";"0"
"1020";"8";"0"
"1021";"8";"0"
"1022";"8";"0"
"1023";"8";"0"
"1024";"8";"0"
"1025";"8";"0"
"1026";"8";"0"
"1027";"8";"0"
"1028";"8";"0"
"1029";"8";"0"
"1030";"8";"0"
"1031";"8";"0"
"1032";"8";"0"
"1033";"8";"0"
"1034";"8";"0"
"1035";"8";"0"
"1036";"8";"0"
"1037";"8";"0"
"1038";"8";"0"
"1039";"8";"0"
"1040";"8";"0"
"1041";"8";"0"
"1042";"8";"0"
"1043";"8";"0"
"1044";"8";"0"
"1045";"8";"0"
"1046";"8";"0"
"1047";"8";"0"
"1048";"8";"0"
"1049";"8";"0"
"1050";"8";"0"
"1051";"8";"0"
"1052";"8";"0"
"1053";"8";"0"
"1054";"8";"0"
"1055";"8";"0"
"1056";"8";"0"
"1057";"7";"1"
"1058";"8";"0"
"1059";"8";"0"
"1060";"8";"0"
"1061";"8";"0"
"1062";"8";"0"
"1063";"8";"0"
"1064";"8";"0"
"1065";"8";"0"
"1066";"8";"0"
"1067";"8";"0"
"1068";"8";"0"
"1069";"8";"0"
"1070";"8";"0"
"1071";"8";"0"
"1072";"8";"0"
"1073";"8";"0"
"1074";"8";"0"
"1075";"8";"0"
"1076";"8";"0"
"1077";"8";"0"
"1078";"8";"0"
"1079";"8";"0"
"1080";"8";"0"
"1081";"8";"0"
"1082";"8";"0"
"1083";"8";"0"
"1084";"8";"0"
"1085";"8";"0"
"1086";"8";"0"
"1087";"8";"0"
"1088";"8";"0"
"1089";"8";"0"
"1090";"8";"0"
"1091";"8";"0"
"1092";"8";"0"
"1093";"8";"0"
"1094";"8";"0"
"1095";"8";"0"
"1096";"8";"0"
"1097";"8";"0"
"1098";"7";"1"
"1099";"8";"0"
"1100";"8";"0"
"1101";"8";"0"
"1102";"8";"0"
"1103";"8";"0"
"1104";"8";"0"
"1105";"8";"0"
"1106";"8";"0"
"1107";"8";"0"
"1108";"8";"0"
"1109";"8";"0"
"1110";"8";"0"
"1111";"8";"0"
"1112";"8";"0"
"1113";"8";"0"
"1114";"8";"0"
"1115";"8";"0"
"1116";"8";"0"
"1117";"8";"0"
"1118";"8";"0"
"1119";"8";"0"
"1120";"8";"0"
"1121";"8";"0"
"1122";"8";"0"
"1123";"8";"0"
"1124";"8";"0"
"1125";"8";"0"
"1126";"8";"0"
"1127";"8";"0"
"1128";"8";"0"
"1129";"8";"0"
"1130";"8";"0"
"1131";"8";"0"
"1132";"8";"0"
"1133";"8";"0"
"1134";"8";"0"
"1135";"8";"0"
"1136";"8";"0"
"1137";"8";"0"
"1138";"8";"0"
"1139";"8";"0"
"1140";"8";"0"
"1141";"8";"0"
"1142";"8";"0"
"1143";"8";"0"
"1144";"8";"0"
"1145";"8";"0"
"1146";"8";"0"
"1147";"8";"0"
"1148";"8";"0"
"1149";"8";"0"
"1150";"8";"0"
"1151";"8";"0"
"1152";"8";"0"
"1153";"8";"0"
"1154";"8";"0"
"1155";"8";"0"
"1156";"8";"0"
"1157";"8";"0"
"1158";"8";"0"
"1159";"8";"0"
"1160";"8";"0"
"1161";"8";"0"
"1162";"8";"0"
"1163";"7";"1"
"1164";"8";"0"
"1165";"8";"0"
"1166";"8";"0"
"1167";"8";"1"
"1168";"8";"0"
"1169";"8";"0"
"1170";"8";"0"
"1171";"8";"0"
"1172";"8";"0"
"1173";"8";"0"
"1174";"8";"0"
"1175";"8";"0"
"1176";"8";"0"
"1177";"8";"0"
"1178";"8";"0"
"1179";"8";"0"
"1180";"8";"0"
"1181";"8";"0"
"1182";"8";"0"
"1183";"8";"0"
"1184";"8";"0"
"1185";"8";"0"
"1186";"7";"1"
"1187";"8";"0"
"1188";"8";"0"
"1189";"7";"1"
"1190";"8";"0"
"1191";"8";"0"
"1192";"8";"0"
"1193";"8";"0"
"1194";"8";"0"
"1195";"8";"0"
"1196";"8";"0"
"1197";"8";"0"
"1198";"8";"0"
"1199";"8";"0"
"1200";"8";"0"
"1201";"7";"1"
"1202";"8";"0"
"1203";"8";"0"
"1204";"8";"0"
"1205";"8";"0"
"1206";"8";"0"
"1207";"8";"0"
"1208";"8";"0"
"1209";"8";"0"
"1210";"8";"0"
"1211";"8";"0"
"1212";"8";"0"
"1213";"8";"0"
"1214";"8";"0"
"1215";"8";"0"
"1216";"8";"0"
"1217";"8";"0"
"1218";"8";"0"
"1219";"8";"0"
"1220";"8";"0"
"1221";"8";"0"
"1222";"8";"0"
"1223";"8";"0"
"1224";"8";"0"
"1225";"8";"0"
"1226";"8";"0"
"1227";"8";"0"
"1228";"8";"0"
"1229";"8";"0"
"1230";"8";"0"
"1231";"8";"0"
"1232";"8";"0"
"1233";"8";"0"
"1234";"8";"0"
"1235";"8";"0"
"1236";"8";"0"
"1237";"8";"0"
"1238";"8";"0"
"1239";"8";"0"
"1240";"8";"0"
"1241";"8";"0"
"1242";"8";"0"
"1243";"8";"0"
"1244";"8";"0"
"1245";"8";"0"
"1246";"8";"0"
"1247";"8";"0"
"1248";"8";"0"
"1249";"8";"0"
"1250";"8";"0"
"1251";"8";"0"
"1252";"8";"0"
"1253";"8";"0"
"1254";"8";"0"
"1255";"8";"0"
"1256";"8";"0"
"1257";"8";"0"
"1258";"8";"0"
"1259";"8";"0"
"1260";"8";"0"
"1261";"8";"0"
"1262";"8";"0"
"1263";"8";"0"
"1264";"8";"0"
"1265";"8";"0"
"1266";"8";"0"
"1267";"8";"0"
"1268";"8";"0"
"1269";"8";"0"
"1270";"8";"0"
"1271";"8";"0"
"1272";"8";"0"
"1273";"8";"0"
"1274";"8";"0"
"1275";"8";"0"
"1276";"8";"0"
"1277";"8";"0"
"1278";"8";"0"
"1279";"8";"0"
"1280";"8";"0"
"1281";"8";"0"
"1282";"8";"0"
"1283";"8";"0"
"1284";"8";"0"
"1285";"8";"0"
"1286";"8";"0"
"1287";"8";"0"
"1288";"8";"0"
"1289";"8";"0"
"1290";"8";"0"
"1291";"8";"0"
"1292";"8";"0"
"1293";"8";"0"
"1294";"8";"0"
"1295";"8";"0"
"1296";"8";"0"
"1297";"8";"0"
"1298";"8";"0"
"1299";"7";"1"
"1300";"7";"1"
"1301";"7";"0"
"1302";"7";"1"
"1303";"7";"0"
"1304";"7";"0"
"1305";"7";"0"
"1306";"7";"0"
"1307";"7";"0"
"1308";"7";"0"
"1309";"7";"0"
"1310";"7";"0"
"1311";"6";"1"
"1312";"7";"0"
"1313";"7";"0"
"1314";"7";"0"
"1315";"7";"0"
"1316";"7";"0"
"1317";"7";"0"
"1318";"7";"0"
"1319";"7";"0"
"1320";"7";"0"
"1321";"7";"0"
"1322";"7";"0"
"1323";"7";"0"
"1324";"7";"0"
"1325";"7";"0"
"1326";"7";"0"
"1327";"7";"0"
"1328";"7";"0"
"1329";"7";"0"
"1330";"7";"0"
"1331";"7";"0"
"1332";"7";"0"
"1333";"7";"0"
"1334";"7";"0"
"1335";"7";"0"
"1336";"7";"0"
"1337";"7";"0"
"1338";"7";"0"
"1339";"7";"0"
"1340";"7";"0"
"1341";"7";"0"
"1342";"7";"0"
"1343";"7";"0"
"1344";"7";"0"
"1345";"7";"0"
"1346";"7";"0"
"1347";"7";"0"
"1348";"7";"0"
"1349";"7";"0"
"1350";"7";"0"
"1351";"7";"0"
"1352";"7";"0"
"1353";"7";"0"
"1354";"7";"0"
"1355";"7";"0"
"1356";"7";"0"
"1357";"7";"0"
"1358";"7";"0"
